datetime,co,no,no2,o3,so2,pm2_5,pm10,nh3,aqi,temperature_2m,relative_humidity_2m,surface_pressure,pressure_msl,precipitation,cloudcover,windspeed_10m,direct_radiation
2022-07-03 01:00:00,720.98,1.38,9.08,6.08,2.86,22.63,24.66,1.42,3.0,20.6,95.0,865.1,1004.3,0.0,99.0,3.4,0.0
2022-07-03 02:00:00,834.47,3.05,10.45,10.37,3.16,25.47,28.85,1.11,4.0,19.9,97.0,863.8,1003.1,0.0,99.0,3.1,0.0
2022-07-03 03:00:00,988.01,3.05,14.22,19.67,3.93,29.53,34.01,1.16,4.0,19.6,97.0,863.0,1002.3,0.0,64.0,4.3,0.0
2022-07-03 04:00:00,433.92,0.39,8.4,55.07,8.58,10.76,11.61,0.2,2.0,19.2,97.0,862.5,1002.0,0.0,90.0,4.3,0.0
2022-07-03 05:00:00,407.22,0.3,6.77,58.65,7.21,8.87,9.6,0.33,1.0,19.9,96.0,863.5,1002.8,0.0,100.0,3.6,1.0
2022-07-03 06:00:00,407.22,0.27,6.17,61.51,7.09,8.71,9.41,0.36,1.0,21.8,93.0,865.2,1003.8,0.0,77.0,2.9,29.0
2022-07-03 07:00:00,427.25,0.23,6.6,64.37,7.33,9.26,10.04,0.63,1.0,23.3,85.0,866.8,1004.9,0.0,81.0,2.2,130.0
2022-07-03 08:00:00,447.27,0.33,6.25,67.95,7.27,10.39,11.29,0.75,2.0,23.7,84.0,867.2,1005.2,0.1,85.0,4.0,251.0
2022-07-03 09:00:00,453.95,0.35,5.65,73.67,7.15,11.78,12.76,0.68,2.0,24.3,83.0,867.5,1005.2,0.1,99.0,2.5,215.0
2022-07-03 10:00:00,453.95,0.29,4.67,77.96,6.32,12.98,13.98,0.57,2.0,25.4,79.0,867.9,1005.1,0.1,85.0,3.7,258.0
2022-07-03 11:00:00,440.6,0.22,3.98,79.39,5.13,12.88,13.86,0.55,2.0,25.9,76.0,867.7,1004.7,0.3,100.0,2.9,510.0
2022-07-03 12:00:00,423.91,0.16,3.98,75.82,4.23,11.88,12.84,0.58,2.0,24.2,81.0,867.1,1004.8,4.9,99.0,4.5,284.0
2022-07-03 13:00:00,427.25,0.05,5.31,67.95,4.29,11.65,12.89,0.75,2.0,24.2,80.0,866.5,1004.1,0.6,91.0,4.1,50.0
2022-07-03 14:00:00,447.27,0.0,6.85,58.65,4.77,12.32,14.08,0.96,2.0,24.7,77.0,865.8,1003.1,3.4,92.0,4.3,175.0
2022-07-03 15:00:00,460.62,0.0,7.71,51.5,5.01,12.63,14.84,1.12,2.0,24.2,83.0,864.7,1002.0,0.5,80.0,5.1,176.0
2022-07-03 16:00:00,500.68,0.0,8.91,45.78,5.42,14.02,16.76,1.25,2.0,24.6,82.0,864.6,1001.7,0.1,64.0,3.4,167.0
2022-07-03 17:00:00,534.06,0.0,10.45,37.91,5.42,15.84,19.12,1.25,2.0,24.1,83.0,864.7,1002.1,0.0,66.0,3.3,98.0
2022-07-03 18:00:00,547.41,0.0,11.14,31.47,5.19,16.97,20.38,1.2,2.0,23.4,91.0,865.0,1002.8,0.0,57.0,2.2,16.0
2022-07-03 19:00:00,700.95,0.01,12.51,20.74,3.81,21.03,24.52,2.28,3.0,22.8,90.0,865.6,1003.8,0.0,50.0,2.3,0.0
2022-07-03 20:00:00,934.6,0.03,13.54,12.87,3.76,28.39,31.86,3.58,4.0,21.5,95.0,865.5,1004.3,0.0,68.0,2.5,0.0
2022-07-03 21:00:00,1148.22,0.03,15.08,11.44,5.66,37.24,40.47,7.16,4.0,21.1,96.0,866.0,1005.1,0.0,100.0,1.8,0.0
2022-07-03 22:00:00,1281.74,0.03,16.62,11.8,7.51,44.55,47.6,10.64,4.0,21.1,96.0,866.2,1005.3,0.0,23.0,2.5,0.0
2022-07-03 23:00:00,1308.44,0.05,14.57,10.01,5.66,48.8,51.77,6.52,4.0,20.7,96.0,865.8,1005.0,0.0,29.0,2.5,0.0
2022-07-04 00:00:00,1308.44,0.08,12.85,9.39,3.99,51.84,54.78,2.22,5.0,20.5,96.0,865.2,1004.5,0.0,31.0,0.4,0.0
2022-07-04 01:00:00,794.41,0.52,17.14,34.69,14.78,35.71,37.5,0.09,4.0,20.2,96.0,864.7,1004.0,0.0,19.0,1.1,0.0
2022-07-04 02:00:00,741.0,1.82,16.28,45.78,15.02,34.55,36.64,0.06,4.0,20.1,96.0,864.6,1003.9,0.0,52.0,1.5,0.0
2022-07-04 03:00:00,767.71,1.9,14.22,77.96,15.5,37.6,40.01,0.33,4.0,20.9,93.0,865.0,1004.0,0.0,38.0,1.1,0.0
2022-07-04 04:00:00,540.73,0.52,5.06,90.12,7.39,20.57,21.81,0.36,3.0,20.3,96.0,864.9,1004.2,0.0,65.0,0.4,0.0
2022-07-04 05:00:00,473.98,0.26,2.87,92.98,5.72,16.47,17.48,0.48,2.0,21.0,95.0,865.4,1004.4,0.0,75.0,1.8,0.0
2022-07-04 06:00:00,467.3,0.2,2.38,100.14,6.02,17.86,18.9,0.55,2.0,22.0,92.0,866.0,1004.6,0.0,27.0,0.8,27.0
2022-07-04 07:00:00,487.33,0.19,2.55,107.29,6.91,21.19,22.35,0.7,3.0,23.1,84.0,866.8,1005.0,0.0,31.0,3.2,152.0
2022-07-04 08:00:00,507.35,0.17,3.13,110.15,7.57,23.44,24.72,0.85,3.0,24.2,80.0,866.8,1004.5,0.0,24.0,3.6,292.0
2022-07-04 09:00:00,514.03,0.12,3.9,105.86,7.87,23.78,25.09,0.91,3.0,25.5,77.0,867.1,1004.1,0.0,9.0,4.7,429.0
2022-07-04 10:00:00,494.0,0.1,4.24,95.84,6.79,20.6,21.88,0.87,3.0,26.9,71.0,867.2,1003.6,0.0,23.0,4.6,565.0
2022-07-04 11:00:00,473.98,0.18,4.2,87.26,5.54,17.01,18.25,0.86,2.0,27.5,68.0,866.9,1003.0,0.2,48.0,4.8,617.0
2022-07-04 12:00:00,467.3,0.18,4.63,81.54,4.95,14.55,15.82,0.93,2.0,27.2,68.0,866.5,1002.6,0.6,73.0,4.9,473.0
2022-07-04 13:00:00,467.3,0.06,5.65,74.39,5.01,13.2,14.61,0.98,2.0,26.4,70.0,865.7,1002.1,1.0,85.0,3.8,319.0
2022-07-04 14:00:00,494.0,0.0,7.28,67.23,5.78,13.22,14.97,1.14,2.0,25.5,75.0,865.0,1001.7,0.3,88.0,1.3,124.0
2022-07-04 15:00:00,534.06,0.0,9.34,62.23,6.97,14.23,16.33,1.35,2.0,25.9,74.0,864.4,1000.9,0.1,75.0,1.5,152.0
2022-07-04 16:00:00,634.19,0.0,12.85,61.51,9.54,18.11,20.55,1.76,2.0,25.3,78.0,864.1,1000.8,0.9,72.0,3.3,147.0
2022-07-04 17:00:00,687.6,0.0,14.74,59.37,10.85,21.08,23.59,1.66,3.0,24.6,82.0,864.4,1001.5,0.2,43.0,5.6,56.0
2022-07-04 18:00:00,694.27,0.0,15.08,55.07,10.85,21.82,24.15,1.42,3.0,23.8,89.0,864.4,1001.9,0.0,20.0,1.5,25.0
2022-07-04 19:00:00,720.98,0.0,16.11,49.35,11.21,23.31,25.46,1.36,3.0,22.3,96.0,864.3,1002.5,0.0,9.0,3.3,0.0
2022-07-04 20:00:00,720.98,0.0,16.62,44.35,11.56,23.64,25.56,1.09,3.0,21.8,97.0,865.2,1003.8,0.0,14.0,2.5,0.0
2022-07-04 21:00:00,680.92,0.0,15.94,40.41,11.09,22.38,23.99,0.91,3.0,21.8,96.0,866.0,1004.7,0.0,23.0,2.3,0.0
2022-07-04 22:00:00,647.54,0.0,15.08,36.84,10.37,20.22,21.56,0.71,3.0,21.8,97.0,866.3,1005.1,0.0,61.0,2.3,0.0
2022-07-04 23:00:00,634.19,0.0,15.59,32.54,10.49,19.47,20.72,0.76,2.0,21.6,97.0,866.2,1005.1,0.1,80.0,2.6,0.0
2022-07-05 00:00:00,627.52,0.0,16.62,28.61,11.09,19.29,20.53,0.87,2.0,21.8,96.0,866.3,1005.1,2.0,100.0,4.0,0.0
2022-07-05 01:00:00,607.49,0.5,15.59,27.54,10.97,17.91,19.24,1.08,2.0,21.6,95.0,865.9,1004.7,3.6,95.0,4.5,0.0
2022-07-05 02:00:00,600.81,1.49,14.05,32.9,11.32,17.66,19.29,1.3,2.0,21.4,95.0,865.4,1004.2,0.2,100.0,1.5,0.0
2022-07-05 03:00:00,627.52,1.42,12.51,42.2,11.44,18.77,20.44,1.66,2.0,21.2,96.0,864.9,1003.7,0.1,92.0,1.3,0.0
2022-07-05 04:00:00,480.65,0.59,7.54,59.37,6.97,11.13,12.21,1.2,2.0,20.8,98.0,864.5,1003.5,0.0,44.0,1.5,0.0
2022-07-05 05:00:00,433.92,0.51,4.93,71.53,6.14,9.87,10.81,1.09,1.0,21.1,98.0,865.0,1003.9,0.0,51.0,2.3,1.0
2022-07-05 06:00:00,423.91,0.38,3.38,84.4,6.26,11.09,12.01,1.06,2.0,22.6,93.0,866.3,1004.7,0.0,54.0,0.8,41.0
2022-07-05 07:00:00,433.92,0.31,3.13,92.98,6.97,13.15,14.12,1.12,2.0,23.6,86.0,867.1,1005.1,0.0,69.0,2.4,103.0
2022-07-05 08:00:00,447.27,0.26,3.6,91.55,7.45,13.98,15.01,1.2,2.0,24.9,80.0,867.5,1004.9,0.1,100.0,2.8,226.0
2022-07-05 09:00:00,440.6,0.19,4.28,83.68,7.39,13.37,14.38,1.23,2.0,25.9,75.0,867.6,1004.5,0.2,46.0,3.2,332.0
2022-07-05 10:00:00,447.27,0.19,5.57,76.53,7.99,13.61,14.67,1.23,2.0,26.8,74.0,867.5,1004.0,0.3,57.0,3.6,511.0
2022-07-05 11:00:00,473.98,0.28,7.2,72.24,8.94,15.15,16.39,1.27,2.0,26.6,72.0,867.6,1004.2,2.4,81.0,1.9,449.0
2022-07-05 12:00:00,473.98,0.24,7.8,66.52,8.58,15.88,17.18,1.17,2.0,26.5,72.0,867.1,1003.7,0.5,76.0,2.5,312.0
2022-07-05 13:00:00,647.54,0.24,12.85,30.04,3.99,18.3,22.0,1.14,2.0,26.1,73.0,866.3,1003.0,0.2,60.0,3.1,215.0
2022-07-05 14:00:00,894.55,1.06,15.94,5.28,2.24,22.93,30.38,1.63,3.0,25.9,76.0,866.1,1002.8,0.3,66.0,2.6,248.0
2022-07-05 15:00:00,1108.17,4.36,15.25,0.45,2.44,28.46,37.54,2.85,4.0,24.3,84.0,865.9,1003.4,0.7,90.0,5.1,205.0
2022-07-05 16:00:00,1268.39,7.04,15.25,0.12,3.13,33.02,41.87,4.69,4.0,24.3,84.0,865.9,1003.4,0.0,92.0,2.3,78.0
2022-07-05 17:00:00,1295.09,8.94,12.68,0.06,2.59,34.68,41.03,3.36,4.0,24.1,84.0,865.8,1003.3,0.2,100.0,2.9,21.0
2022-07-05 18:00:00,1201.63,8.83,10.97,0.21,1.97,31.8,34.92,1.82,4.0,23.3,89.0,865.9,1003.9,0.0,52.0,1.1,18.0
2022-07-05 19:00:00,1054.76,4.19,13.54,0.48,1.97,26.38,27.86,1.42,4.0,22.3,94.0,866.1,1004.6,0.0,43.0,1.9,0.0
2022-07-05 20:00:00,1041.41,4.19,10.97,0.17,1.61,25.46,26.86,1.69,4.0,21.8,96.0,866.5,1005.3,0.0,47.0,2.2,0.0
2022-07-05 21:00:00,947.95,3.86,8.31,0.18,1.64,23.08,24.59,2.28,3.0,21.6,96.0,867.1,1006.1,0.0,53.0,2.2,0.0
2022-07-05 22:00:00,834.47,3.46,6.6,0.21,1.73,20.19,21.83,2.79,3.0,21.4,96.0,867.3,1006.4,0.0,39.0,2.9,0.0
2022-07-05 23:00:00,781.06,3.52,5.91,0.21,1.82,19.02,20.74,2.5,2.0,21.1,96.0,867.0,1006.2,0.0,38.0,3.7,0.0
2022-07-06 00:00:00,781.06,3.69,6.94,0.42,2.26,19.23,21.08,2.25,2.0,21.0,96.0,866.6,1005.8,0.0,58.0,3.6,0.0
2022-07-06 01:00:00,594.14,0.3,11.14,9.75,5.6,15.78,17.37,1.47,2.0,20.8,97.0,866.7,1006.0,0.0,75.0,1.5,0.0
2022-07-06 02:00:00,620.84,0.71,13.88,11.18,7.09,17.4,19.82,1.42,2.0,21.0,96.0,866.3,1005.5,0.0,47.0,1.1,0.0
2022-07-06 03:00:00,707.63,1.42,18.16,13.05,10.13,19.83,22.8,1.47,2.0,21.2,95.0,866.5,1005.6,0.0,54.0,1.5,0.0
2022-07-06 04:00:00,480.65,0.16,11.31,39.7,7.99,10.95,12.13,0.88,2.0,20.8,96.0,866.8,1006.1,0.0,66.0,1.8,0.0
2022-07-06 05:00:00,447.27,0.15,9.42,43.99,7.15,9.21,10.25,0.93,1.0,21.6,94.0,868.0,1007.1,0.0,100.0,1.0,0.0
2022-07-06 06:00:00,453.95,0.24,9.25,47.21,7.87,9.77,10.86,0.96,1.0,22.3,91.0,868.7,1007.6,0.1,100.0,1.1,4.0
2022-07-06 07:00:00,460.62,0.24,8.65,54.36,8.11,10.45,11.5,1.01,2.0,23.2,87.0,869.4,1008.0,0.0,100.0,2.3,39.0
2022-07-06 08:00:00,473.98,0.21,8.48,57.22,8.34,10.64,11.7,1.04,2.0,24.2,84.0,869.8,1008.0,0.1,100.0,3.1,156.0
2022-07-06 09:00:00,467.3,0.22,7.8,55.07,7.99,10.08,11.06,1.04,2.0,25.0,82.0,870.4,1008.2,0.2,100.0,2.1,216.0
2022-07-06 10:00:00,460.62,0.39,6.94,55.79,7.45,9.89,10.86,1.03,1.0,25.9,79.0,870.4,1007.8,0.3,100.0,3.6,254.0
2022-07-06 11:00:00,500.68,0.51,8.14,57.94,8.46,11.36,12.52,1.14,2.0,25.5,75.0,870.2,1007.8,3.6,84.0,3.6,273.0
2022-07-06 12:00:00,560.76,0.54,10.8,57.22,10.13,13.06,14.45,1.35,2.0,26.2,74.0,870.3,1007.5,0.6,91.0,2.6,327.0
2022-07-06 13:00:00,667.57,0.25,15.08,45.06,10.25,15.28,17.62,1.74,2.0,25.6,79.0,869.9,1007.3,1.8,100.0,1.3,323.0
2022-07-06 14:00:00,807.76,0.0,19.02,30.04,9.42,18.73,22.69,1.96,2.0,25.1,79.0,868.9,1006.5,3.6,97.0,3.3,141.0
2022-07-06 15:00:00,921.25,0.0,21.93,21.28,9.3,22.23,27.7,2.15,3.0,24.7,81.0,868.2,1005.9,0.2,97.0,3.3,70.0
2022-07-06 16:00:00,961.3,0.01,22.62,16.63,9.42,23.35,29.0,2.34,3.0,24.9,81.0,867.9,1005.4,0.0,100.0,1.0,141.0
2022-07-06 17:00:00,921.25,0.02,21.59,14.66,9.54,21.97,26.98,1.96,3.0,25.7,76.0,868.6,1005.8,0.0,100.0,2.3,80.0
2022-07-06 18:00:00,867.84,0.01,21.08,14.13,9.89,20.45,24.52,1.42,3.0,24.7,87.0,869.4,1007.2,0.0,63.0,1.9,13.0
2022-07-06 19:00:00,761.03,0.0,20.91,18.42,12.4,19.1,21.75,0.97,2.0,23.7,88.0,870.0,1008.4,0.0,69.0,2.3,0.0
2022-07-06 20:00:00,700.95,0.0,19.36,19.13,11.56,17.43,19.5,0.82,2.0,22.9,91.0,870.1,1008.9,0.0,76.0,1.8,0.0
2022-07-06 21:00:00,614.17,0.0,15.42,19.49,9.3,14.57,16.08,0.8,2.0,22.4,94.0,870.8,1010.0,0.0,53.0,1.1,0.0
2022-07-06 22:00:00,527.38,0.0,11.14,20.03,6.91,11.43,12.49,0.76,2.0,22.2,94.0,871.1,1010.4,0.0,47.0,2.2,0.0
2022-07-06 23:00:00,473.98,0.0,8.74,20.38,5.66,9.25,10.05,0.7,1.0,21.9,94.0,871.2,1010.7,0.0,100.0,2.9,0.0
2022-07-07 00:00:00,440.6,0.01,7.71,20.92,5.25,7.79,8.47,0.66,1.0,21.6,91.0,871.0,1010.6,1.4,100.0,5.1,0.0
2022-07-07 01:00:00,423.91,0.16,6.77,22.35,4.83,6.93,7.71,0.72,1.0,21.2,93.0,870.6,1010.3,2.2,100.0,4.3,0.0
2022-07-07 02:00:00,427.25,0.81,6.0,28.97,5.19,7.17,8.32,0.83,1.0,21.2,94.0,870.2,1009.9,0.6,78.0,3.4,0.0
2022-07-07 03:00:00,460.62,1.23,6.08,47.92,6.2,9.41,10.88,1.06,1.0,21.4,93.0,870.5,1010.1,0.2,71.0,0.4,0.0
2022-07-07 04:00:00,407.22,0.52,3.08,73.67,4.71,7.99,9.0,0.74,1.0,20.8,96.0,870.5,1010.4,0.4,47.0,2.1,0.0
2022-07-07 05:00:00,403.88,0.29,2.08,89.41,5.19,10.38,11.41,0.8,2.0,21.0,93.0,870.4,1010.2,0.0,65.0,1.8,0.0
2022-07-07 06:00:00,420.57,0.21,1.82,103.0,5.78,14.11,15.19,0.87,2.0,22.0,91.0,870.8,1010.2,0.0,78.0,2.6,26.0
2022-07-07 07:00:00,423.91,0.19,1.84,108.72,6.2,16.34,17.42,0.89,2.0,23.3,85.0,871.5,1010.3,0.0,24.0,1.1,131.0
2022-07-07 08:00:00,447.27,0.18,2.36,114.44,7.21,19.84,21.07,1.01,2.0,24.9,79.0,871.7,1009.8,0.0,11.0,2.0,338.0
2022-07-07 09:00:00,467.3,0.15,3.13,117.3,7.99,21.68,23.02,1.08,3.0,26.7,71.0,871.9,1009.1,0.0,8.0,3.4,516.0
2022-07-07 10:00:00,473.98,0.14,3.81,115.87,7.87,21.58,22.97,0.97,3.0,27.9,67.0,871.6,1008.2,0.0,14.0,4.0,638.0
2022-07-07 11:00:00,487.33,0.18,4.54,113.01,7.15,20.59,22.06,0.9,3.0,28.1,69.0,871.1,1007.6,0.5,45.0,3.4,608.0
2022-07-07 12:00:00,494.0,0.16,5.4,104.43,6.32,18.73,20.25,0.85,2.0,27.0,68.0,870.5,1007.4,3.2,85.0,2.3,491.0
2022-07-07 13:00:00,514.03,0.04,7.2,90.12,6.2,17.22,18.99,0.89,2.0,26.8,72.0,869.8,1006.6,0.1,56.0,3.3,342.0
2022-07-07 14:00:00,554.08,0.0,9.42,75.82,6.85,17.14,19.5,1.01,2.0,26.5,73.0,869.4,1006.3,1.2,80.0,2.9,405.0
2022-07-07 15:00:00,594.14,0.0,11.48,65.8,7.87,17.9,20.75,1.23,2.0,26.2,73.0,868.4,1005.3,1.3,49.0,3.6,241.0
2022-07-07 16:00:00,667.57,0.0,14.22,60.08,9.42,20.99,23.96,1.55,3.0,26.3,74.0,868.0,1004.8,0.0,45.0,5.7,195.0
2022-07-07 17:00:00,707.63,0.0,15.42,53.64,10.13,22.61,25.38,1.52,3.0,24.2,83.0,868.4,1006.3,0.0,55.0,4.1,110.0
2022-07-07 18:00:00,694.27,0.0,15.08,47.21,9.78,22.07,24.34,1.22,3.0,23.3,89.0,868.1,1006.4,0.0,59.0,3.3,24.0
2022-07-07 19:00:00,727.65,0.0,15.77,43.99,10.61,23.39,25.25,1.12,3.0,22.4,96.0,867.8,1006.5,0.0,45.0,0.5,0.0
2022-07-07 20:00:00,741.0,0.0,16.62,40.77,11.44,25.16,26.79,0.85,4.0,22.0,95.0,868.0,1007.0,0.0,33.0,2.6,0.0
2022-07-07 21:00:00,727.65,0.0,16.45,37.19,11.68,24.46,25.93,0.6,3.0,21.7,96.0,868.8,1008.0,0.0,57.0,1.4,0.0
2022-07-07 22:00:00,694.27,0.0,16.28,37.55,11.56,23.05,24.51,0.41,3.0,21.6,95.0,869.0,1008.3,0.0,86.0,2.2,0.0
2022-07-07 23:00:00,680.92,0.0,16.11,35.05,11.09,22.33,23.74,0.38,3.0,21.4,95.0,869.1,1008.5,0.0,91.0,2.9,0.0
2022-07-08 00:00:00,674.25,0.0,16.96,31.83,11.32,23.3,24.68,0.47,3.0,21.3,96.0,868.9,1008.4,0.0,100.0,1.5,0.0
2022-07-08 01:00:00,647.54,0.04,16.28,30.76,10.73,21.7,23.12,0.64,3.0,21.7,93.0,868.9,1008.2,1.1,100.0,0.8,0.0
2022-07-08 02:00:00,654.22,0.44,16.45,32.19,11.09,21.1,22.78,0.9,3.0,21.2,97.0,868.6,1008.0,1.0,90.0,1.6,0.0
2022-07-08 03:00:00,687.6,1.17,16.96,39.7,12.4,23.34,25.23,1.25,3.0,21.2,95.0,868.4,1007.8,0.5,100.0,2.2,0.0
2022-07-08 04:00:00,620.84,1.06,11.65,63.66,10.25,21.58,23.11,1.25,3.0,21.1,95.0,867.9,1007.3,0.3,100.0,1.6,0.0
2022-07-08 05:00:00,567.44,0.61,7.45,85.83,8.94,21.14,22.46,1.12,3.0,21.4,96.0,868.0,1007.2,0.0,29.0,2.3,0.0
2022-07-08 06:00:00,527.38,0.4,4.8,104.43,8.7,22.48,23.74,1.06,3.0,22.4,92.0,868.3,1007.1,0.0,96.0,1.4,32.0
2022-07-08 07:00:00,494.0,0.28,3.81,110.15,8.34,22.67,23.94,1.11,3.0,23.4,86.0,869.0,1007.4,0.0,76.0,0.7,126.0
2022-07-08 08:00:00,487.33,0.23,4.54,104.43,8.34,22.53,23.89,1.2,3.0,24.8,80.0,869.2,1006.9,0.4,29.0,4.3,323.0
2022-07-08 09:00:00,494.0,0.13,6.08,95.84,8.7,22.36,23.8,1.17,3.0,25.4,79.0,869.3,1006.7,0.3,38.0,4.7,368.0
2022-07-08 10:00:00,500.68,0.03,7.28,86.55,8.7,21.54,23.02,1.04,3.0,25.9,78.0,869.2,1006.4,0.2,50.0,3.9,446.0
2022-07-08 11:00:00,514.03,0.02,8.57,79.39,8.94,21.02,22.55,1.01,3.0,26.7,76.0,869.1,1005.9,0.1,100.0,3.3,571.0
2022-07-08 12:00:00,547.41,0.02,10.8,72.24,9.78,21.48,23.11,1.08,3.0,27.2,72.0,868.3,1004.7,0.1,100.0,3.2,366.0
2022-07-08 13:00:00,587.46,0.01,13.71,63.66,10.97,23.25,25.15,1.11,3.0,24.5,77.0,867.8,1005.4,3.6,94.0,2.8,130.0
2022-07-08 14:00:00,627.52,0.0,16.45,53.64,12.04,25.89,28.2,1.2,4.0,25.2,75.0,867.0,1004.2,0.4,80.0,1.8,106.0
2022-07-08 15:00:00,654.22,0.0,18.16,45.78,12.52,27.79,30.33,1.3,4.0,25.4,76.0,866.6,1003.6,0.1,97.0,4.2,140.0
2022-07-08 16:00:00,634.19,0.0,17.31,41.13,11.32,25.88,28.26,1.39,4.0,23.9,84.0,865.9,1003.6,0.2,100.0,5.4,69.0
2022-07-08 17:00:00,554.08,0.0,13.71,39.7,8.82,20.79,22.67,1.19,3.0,23.0,88.0,866.3,1004.5,0.1,100.0,1.5,39.0
2022-07-08 18:00:00,487.33,0.0,10.62,40.05,6.74,16.61,17.93,0.92,2.0,22.7,91.0,866.3,1004.6,0.0,100.0,3.4,2.0
2022-07-08 19:00:00,447.27,0.0,9.25,41.13,6.14,14.63,15.59,0.82,2.0,22.1,95.0,866.6,1005.2,0.0,100.0,1.1,0.0
2022-07-08 20:00:00,410.56,0.0,7.8,43.63,5.48,14.1,14.84,0.71,2.0,21.7,97.0,867.2,1006.1,0.0,100.0,2.7,0.0
2022-07-08 21:00:00,377.18,0.0,6.08,45.78,4.53,13.64,14.24,0.64,2.0,22.0,94.0,867.6,1006.5,0.1,100.0,3.5,0.0
2022-07-08 22:00:00,350.48,0.0,4.88,47.21,3.67,13.34,13.85,0.59,2.0,22.0,94.0,867.7,1006.6,0.2,100.0,3.4,0.0
2022-07-08 23:00:00,337.12,0.0,4.46,47.92,3.37,12.93,13.39,0.59,2.0,21.7,96.0,867.6,1006.6,0.6,100.0,4.1,0.0
2022-07-09 00:00:00,337.12,0.0,4.54,48.64,3.46,12.44,12.9,0.62,2.0,21.3,97.0,867.2,1006.3,1.9,100.0,4.1,0.0
2022-07-09 01:00:00,340.46,0.03,4.41,48.64,3.52,11.74,12.32,0.69,2.0,21.3,96.0,866.6,1005.7,0.8,100.0,3.6,0.0
2022-07-09 02:00:00,357.15,0.14,5.14,47.21,4.17,11.41,12.27,0.81,2.0,21.2,96.0,866.1,1005.2,0.1,100.0,3.1,0.0
2022-07-09 03:00:00,387.19,0.42,6.51,46.49,5.54,11.68,12.89,0.96,2.0,21.3,95.0,866.0,1005.0,0.3,100.0,3.4,0.0
2022-07-09 04:00:00,333.79,0.39,4.71,48.64,4.23,7.61,8.48,0.74,1.0,21.3,94.0,866.2,1005.2,0.2,100.0,2.8,0.0
2022-07-09 05:00:00,307.08,0.37,3.81,50.07,3.93,6.01,6.76,0.74,1.0,21.5,94.0,866.4,1005.4,0.2,100.0,2.3,0.0
2022-07-09 06:00:00,303.75,0.34,3.38,54.36,4.11,5.88,6.6,0.79,1.0,21.5,93.0,866.9,1005.9,0.0,100.0,3.1,0.0
2022-07-09 07:00:00,320.43,0.28,4.03,56.51,4.83,6.51,7.33,0.89,1.0,22.4,89.0,867.7,1006.4,0.0,100.0,3.3,38.0
2022-07-09 08:00:00,343.8,0.33,4.93,57.94,5.72,7.38,8.32,0.98,1.0,23.4,85.0,868.0,1006.3,0.0,100.0,2.3,44.0
2022-07-09 09:00:00,357.15,0.34,5.18,59.37,6.08,7.63,8.59,0.97,1.0,24.3,83.0,868.5,1006.4,0.0,94.0,3.0,117.0
2022-07-09 10:00:00,363.83,0.42,4.93,62.94,6.26,7.97,8.91,0.85,1.0,25.1,77.0,868.3,1005.8,0.2,100.0,2.9,127.0
2022-07-09 11:00:00,377.18,0.46,4.63,70.1,6.56,9.03,9.98,0.82,1.0,24.1,78.0,867.8,1005.7,7.0,100.0,1.3,149.0
2022-07-09 12:00:00,393.87,0.38,4.71,75.82,6.62,9.94,10.92,0.84,1.0,25.2,77.0,867.5,1004.8,5.7,100.0,7.3,380.0
2022-07-09 13:00:00,440.6,0.17,6.77,62.23,5.3,10.73,12.33,1.08,2.0,23.3,83.0,866.8,1004.9,17.8,97.0,4.7,345.0
2022-07-09 14:00:00,520.71,0.0,9.42,42.56,4.29,11.95,14.69,1.38,2.0,22.8,87.0,865.8,1004.0,2.2,89.0,4.2,38.0
2022-07-09 15:00:00,620.84,0.0,12.0,31.83,4.23,13.55,17.34,1.73,2.0,23.7,84.0,865.3,1002.9,1.0,73.0,3.3,130.0
2022-07-09 16:00:00,734.33,0.0,13.88,24.68,3.93,15.25,20.09,2.22,2.0,23.5,87.0,864.7,1002.4,0.9,62.0,3.0,203.0
2022-07-09 17:00:00,761.03,0.02,13.19,18.95,2.89,15.76,21.24,1.9,2.0,23.0,86.0,865.0,1002.9,0.8,30.0,2.5,104.0
2022-07-09 18:00:00,707.63,0.03,11.14,15.02,2.0,14.31,18.68,1.49,2.0,22.6,88.0,865.0,1003.1,0.0,100.0,2.9,15.0
2022-07-09 19:00:00,707.63,0.1,10.02,9.03,1.37,13.93,17.54,1.41,2.0,22.4,90.0,865.1,1003.4,0.0,100.0,2.7,0.0
2022-07-09 20:00:00,727.65,0.23,8.83,4.43,1.19,14.64,17.93,1.8,2.0,22.1,92.0,865.6,1004.1,0.0,100.0,2.5,0.0
2022-07-09 21:00:00,707.63,0.31,7.54,3.22,1.36,14.46,17.46,2.75,2.0,21.6,94.0,866.4,1005.3,0.0,96.0,2.2,0.0
2022-07-09 22:00:00,647.54,0.35,6.68,2.84,1.49,13.5,16.3,3.67,2.0,21.1,96.0,866.8,1006.0,0.0,98.0,1.5,0.0
2022-07-09 23:00:00,614.17,0.55,5.91,1.83,1.28,13.07,15.34,2.53,2.0,21.0,96.0,866.9,1006.2,0.0,100.0,2.6,0.0
2022-07-10 00:00:00,620.84,0.83,6.34,1.74,1.37,13.51,15.13,1.66,2.0,20.8,95.0,866.5,1005.8,0.1,100.0,3.4,0.0
2022-07-10 01:00:00,567.44,0.83,7.71,5.72,2.47,13.66,15.23,1.27,2.0,20.7,94.0,865.8,1005.1,0.0,100.0,3.3,0.0
